StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Gender_Label,Ethnicity_Label,ParentalEducation_Label,ParentalSupport_Label,GradeClass_Label,Total_Activities,Support_Score,Engagement_Score,At_Risk,GPA_Normalized,StudyTimeWeekly_Normalized,Absences_Normalized
2988,18,0,1,3,7.371249380554277,17,0,1,1,0,0,0,1.4699645571762952,4.0,Female,African American,Bachelor,Low,A,1,4,3.842812345138569,1,0.3674911392940738,0.3689332243539257,0.5862068965517241
2989,17,1,0,2,19.20023761638251,24,0,3,0,0,0,0,1.436375445405192,4.0,Male,Caucasian,Some College,High,A,0,5,4.800059404095627,1,0.359093861351298,0.9610624758266432,0.8275862068965517
2990,15,0,0,1,16.4092258031663,2,1,1,1,1,0,0,3.399542858486649,1.0,Female,Caucasian,High School,Low,D,2,2,11.102306450791575,0,0.8498857146216623,0.8213514791747378,0.0689655172413793
2991,18,0,1,2,17.078969260290872,3,1,1,0,1,0,0,3.5635357914562173,0.0,Female,African American,Some College,Low,F,1,3,9.26974231507272,0,0.8908839478640543,0.8548771437573398,0.1034482758620689
2992,17,1,1,1,3.4438853485150855,13,0,1,1,1,1,0,2.0744387503601613,3.0,Male,African American,High School,Low,B,3,2,6.860971337128771,0,0.5186096875900403,0.1723393079352224,0.4482758620689655
2993,17,0,2,2,5.41926415742439,6,0,1,0,0,0,0,2.504005287006646,2.0,Female,Asian,Some College,Low,C,0,3,1.3548160393560975,0,0.6260013217516615,0.2712217780311645,0.2068965517241379
2994,15,0,1,2,5.712531993671542,25,1,3,1,0,0,0,0.9669488067667787,4.0,Female,African American,Some College,High,A,1,5,6.428132998417885,1,0.2417372016916947,0.285902024633497,0.8620689655172413
2995,15,0,3,4,5.418184464937424,7,0,3,0,0,0,0,2.6910442047353333,2.0,Female,Other,Higher,High,C,0,7,1.354546116234356,0,0.6727610511838333,0.2711677313543581,0.2413793103448275
2996,15,0,0,0,17.10816324208576,23,0,2,0,1,0,0,0.8647850838512876,4.0,Female,Caucasian,,Moderate,A,1,2,6.27704081052144,1,0.2161962709628219,0.8563385206936492,0.7931034482758621
2997,16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0,1.993952452575168,4.0,Female,Caucasian,High School,Very High,A,1,5,5.1594239760429605,1,0.498488113143792,0.0318685574329279,0.5172413793103449
2998,15,1,0,2,1.521999779615486,19,0,2,1,0,0,0,1.2001797196357924,4.0,Male,Caucasian,Some College,Moderate,A,1,4,2.3804999449038715,1,0.3000449299089481,0.0761345742216583,0.6551724137931034
2999,17,1,0,2,5.478297412598074,14,0,4,0,1,0,0,2.195712898261988,3.0,Male,Caucasian,Some College,Very High,B,1,6,3.3695743531495186,0,0.548928224565497,0.2741768335693987,0.4827586206896551
3000,15,1,1,1,3.997459492988873,6,0,1,0,0,1,0,1.9012665239921256,4.0,Male,African American,High School,Low,A,1,2,2.9993648732472185,0,0.4753166309980314,0.2000498303625839,0.2068965517241379
3001,17,1,1,2,4.637192277656967,25,0,4,1,0,1,0,0.8399765237396326,4.0,Male,African American,Some College,Very High,A,2,6,5.159298069414242,1,0.2099941309349081,0.2320732365386704,0.8620689655172413
3002,18,1,0,3,15.958863785066,16,0,0,1,0,0,1,1.3620437691526197,4.0,Male,Caucasian,Bachelor,,A,2,3,7.9897159462665,1,0.3405109422881549,0.7988074949088847,0.5517241379310345
3003,16,1,3,3,11.26253187784094,21,0,2,0,0,0,0,0.8507438645015205,4.0,Male,Other,Bachelor,Moderate,A,0,5,2.815632969460235,1,0.2126859661253801,0.5637209903446245,0.7241379310344828
3004,18,0,2,3,0.1154132258593598,21,1,2,1,0,0,0,1.0033653059742336,4.0,Female,Asian,Bachelor,Moderate,A,1,5,5.02885330646484,1,0.2508413264935584,0.0057244067075397,0.7241379310344828
3005,18,1,0,3,8.586455314083905,21,0,2,1,1,0,0,1.3905396980299167,4.0,Male,Caucasian,Bachelor,Moderate,A,2,5,6.146613828520977,1,0.3476349245074792,0.4297633617638749,0.7241379310344828
3006,17,1,0,2,8.157698537007178,11,0,2,0,1,0,1,2.4399813258092324,3.0,Male,Caucasian,Some College,Moderate,B,2,4,6.0394246342517945,0,0.6099953314523081,0.4083008812530452,0.3793103448275862
3007,18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0,1.2433117162791911,4.0,Female,Caucasian,Bachelor,Moderate,A,1,5,2.5697263472227174,1,0.3108279290697978,0.114023355824995,0.5862068965517241
3008,17,0,0,1,13.522835772029143,23,1,4,1,0,0,0,1.9648466563741724,4.0,Female,Caucasian,High School,Very High,A,1,5,8.380708943007285,1,0.4912116640935431,0.6768660900170327,0.7931034482758621
3009,15,1,0,1,14.04194376758982,13,1,4,1,0,0,0,2.6882293307172063,2.0,Male,Caucasian,High School,Very High,C,1,5,8.510485941897455,0,0.6720573326793016,0.7028513241483713,0.4482758620689655
3010,15,0,1,1,14.417864381041952,14,1,4,1,1,0,0,2.7397016672595753,2.0,Female,African American,High School,Very High,C,2,5,10.604466095260488,0,0.6849254168148938,0.7216689598597986,0.4827586206896551
3011,17,1,0,2,14.56941891117184,14,0,4,0,0,1,0,2.4961219360335156,3.0,Male,Caucasian,Some College,Very High,B,1,6,5.64235472779296,0,0.6240304840083789,0.7292553965603866,0.4827586206896551
3012,15,0,0,1,0.001056538645936,4,1,3,0,1,0,0,2.968807133269986,2.0,Female,Caucasian,High School,High,C,1,4,5.000264134661484,0,0.7422017833174965,0.0,0.1379310344827586
3013,16,1,3,4,19.078416076934445,15,0,4,0,1,0,0,2.2159441692227517,3.0,Male,Other,Higher,Very High,B,1,8,6.769604019233611,0,0.5539860423056879,0.9549643974848157,0.5172413793103449
3014,18,0,1,1,16.28417534109326,4,0,3,1,0,0,0,3.5037432645192648,0.0,Female,African American,High School,High,F,1,4,6.071043835273315,0,0.8759358161298162,0.8150917691279096,0.1379310344827586
3015,16,0,3,0,18.079633931785708,1,0,2,0,0,1,0,3.3847294719580105,1.0,Female,Other,,Moderate,D,1,2,6.519908482946427,0,0.8461823679895026,0.9049678878763312,0.0344827586206896
3016,18,1,0,2,0.3128659061486827,19,0,3,0,0,0,0,1.417604009607429,4.0,Male,Caucasian,Some College,High,A,0,5,0.0782164765371706,1,0.3544010024018572,0.0156083887903753,0.6551724137931034
3017,15,1,0,0,18.677175915714788,27,1,4,0,0,0,0,1.139337063496313,4.0,Male,Caucasian,,Very High,A,0,4,7.669293978928697,1,0.2848342658740782,0.9348793292112524,0.9310344827586208
3018,16,1,1,1,16.195770573762093,24,0,3,0,0,0,0,0.7695898642280781,4.0,Male,African American,High School,High,A,0,4,4.048942643440523,1,0.1923974660570195,0.8106664499321501,0.8275862068965517
3019,15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,2.3484434535441197,3.0,Male,Caucasian,High School,Moderate,B,0,3,4.186095714793493,0,0.5871108633860299,0.8381285942367451,0.2758620689655172
3020,18,1,0,2,1.8657476944393705,21,0,0,0,0,0,1,0.3218314296846537,4.0,Male,Caucasian,Some College,,A,1,2,2.4664369236098427,1,0.0804578574211634,0.0933417259612697,0.7241379310344828
3021,17,0,1,2,14.775560578371952,26,0,3,1,0,1,0,1.1241371864897378,4.0,Female,African American,Some College,High,A,2,5,7.693890144592988,1,0.2810342966224344,0.7395743273652065,0.896551724137931
3022,17,1,1,2,19.19833379284182,8,0,4,0,0,0,0,2.7170969538329475,2.0,Male,African American,Some College,Very High,C,0,6,4.799583448210455,0,0.6792742384582369,0.9609671752324072,0.2758620689655172
3023,16,1,0,2,13.570946828363212,3,0,2,0,0,0,0,2.6565407804958623,2.0,Male,Caucasian,Some College,Moderate,C,0,4,3.392736707090803,0,0.6641351951239656,0.6792744078889169,0.1034482758620689
3024,15,0,0,2,11.411228092492127,14,0,1,0,0,0,0,1.5277480662258427,4.0,Female,Caucasian,Some College,Low,A,0,3,2.852807023123032,1,0.3819370165564607,0.5711643469971869,0.4827586206896551
3025,15,0,0,1,18.91259355497994,10,0,2,0,1,1,0,2.735672949043832,2.0,Female,Caucasian,High School,Moderate,C,2,3,8.728148388744984,0,0.683918237260958,0.9466637411780622,0.3448275862068966
3026,16,1,0,1,8.85874243468872,0,1,2,0,1,1,0,3.748102280530043,0.0,Male,Caucasian,High School,Moderate,F,2,3,9.21468560867218,0,0.9370255701325108,0.4433933667731835,0.0
3027,17,0,0,2,11.985871326209574,17,1,2,0,0,0,0,1.7062124885863237,4.0,Female,Caucasian,Some College,Moderate,A,0,4,5.996467831552394,1,0.4265531221465809,0.5999295347766765,0.5862068965517241
3028,18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,0.9590415228646012,4.0,Female,Caucasian,,High,A,0,3,5.381691467471831,1,0.2397603807161503,0.4768329314057952,0.9655172413793104
3029,16,1,0,0,18.656924427205983,0,1,4,1,0,0,1,4.0,0.0,Male,Caucasian,,Very High,F,2,4,11.664231106801497,0,1.0,0.9338655908852976,0.0
3030,18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0,1.8589248556209297,4.0,Female,Other,Some College,High,A,0,5,0.3804236338275363,0,0.4647312139052324,0.0761192944632856,0.2413793103448275
3031,17,0,1,2,10.022394016506963,24,1,2,0,0,0,0,1.0007755569217258,4.0,Female,African American,Some College,Moderate,A,0,4,5.505598504126741,1,0.2501938892304314,0.5016428236481261,0.8275862068965517
3032,15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,2.413651872584266,3.0,Male,Asian,High School,Very High,B,2,5,7.434762206927191,0,0.6034129681460665,0.6876891690721316,0.5172413793103449
3033,17,1,0,1,15.83813076844474,25,1,2,0,0,0,0,1.1721916329362534,4.0,Male,Caucasian,High School,Moderate,A,0,3,6.9595326921111855,1,0.2930479082340633,0.7927639052683558,0.8620689655172413
3034,16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,0.2759351000710758,4.0,Female,Caucasian,Bachelor,Low,A,1,4,4.915093237220682,1,0.0689837750177689,0.5836359087556143,0.9310344827586208
3035,15,0,0,3,18.17835488242908,21,1,2,0,1,0,0,1.907640379807341,4.0,Female,Caucasian,Bachelor,Moderate,A,1,5,9.544588720607267,1,0.4769100949518352,0.9099096091329372,0.7241379310344828
3036,16,1,0,2,18.839828937677435,17,0,3,0,0,1,0,2.018579782190191,3.0,Male,Caucasian,Some College,High,B,1,5,6.709957234419359,0,0.5046449455475478,0.9430213283598188,0.5862068965517241
3037,16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0,0.9157121795938512,4.0,Female,Caucasian,Some College,High,A,0,5,0.3215961159679176,1,0.2289280448984628,0.0643402670699846,0.7241379310344828
3038,17,0,2,2,8.047410790827488,8,0,4,1,1,0,0,3.1291166395835397,1.0,Female,Asian,Some College,Very High,D,2,6,6.011852697706872,0,0.7822791598958849,0.402780155448771,0.2758620689655172
3039,16,0,1,4,0.4691804344230887,11,0,2,0,0,0,0,1.945989188418632,4.0,Female,African American,Higher,Moderate,A,0,6,0.1172951086057721,1,0.486497297104658,0.02343309896644,0.3793103448275862
3040,17,1,1,4,6.588333147488859,18,1,1,0,0,0,0,1.510058697488437,4.0,Male,African American,Higher,Low,A,0,5,4.647083286872215,1,0.3775146743721092,0.3297424166695687,0.6206896551724138
3041,15,0,0,1,10.737364359412044,24,0,0,0,1,0,0,0.1530318116508149,4.0,Female,Caucasian,High School,,A,1,1,4.684341089853011,1,0.0382579529127037,0.5374324318148921,0.8275862068965517
3042,17,0,3,3,18.215898610198977,17,0,3,0,1,0,0,1.7119846768416216,4.0,Female,Other,Bachelor,High,A,1,6,6.553974652549744,1,0.4279961692104054,0.9117889532474702,0.5862068965517241
3043,15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,1.419977098603833,4.0,Male,Caucasian,High School,High,A,2,4,11.232771612327014,1,0.3549942746509582,0.8474745040364116,0.896551724137931
3044,17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0,2.438731252650425,3.0,Female,Caucasian,High School,Moderate,B,1,3,2.637498633359929,0,0.6096828131626062,0.127593393181013,0.1379310344827586
3045,18,0,0,2,1.860607494817914,26,0,2,1,0,0,0,0.3167559737315224,4.0,Female,Caucasian,Some College,Moderate,A,1,4,2.465151873704478,1,0.0791889934328806,0.0930844205608759,0.896551724137931
3046,18,1,2,2,11.78534677513334,1,0,4,0,1,0,0,3.5433159148930136,0.0,Male,Asian,Some College,Very High,F,1,6,4.946336693783334,0,0.8858289787232534,0.5898917826068808,0.0344827586206896
3047,16,1,3,3,10.642359449175654,6,0,4,1,1,0,0,3.1252696624964185,1.0,Male,Other,Bachelor,Very High,D,2,7,6.6605898622939135,0,0.7813174156241046,0.5326767261481878,0.2068965517241379
3048,17,1,0,0,5.327552828600477,26,1,1,0,1,0,0,0.6550115881417289,4.0,Male,Caucasian,,Low,A,1,1,6.3318882071501195,1,0.1637528970354322,0.266630940724928,0.896551724137931
3049,17,1,2,2,17.989061691076703,9,1,3,1,1,0,0,3.5116138627312408,0.0,Male,Asian,Some College,High,F,2,5,11.497265422769177,0,0.8779034656828102,0.9004340704419042,0.3103448275862069
3050,15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,2.8625628192347974,2.0,Female,Asian,Bachelor,High,C,1,6,9.636832047307768,0,0.7156407048086993,0.9283794802338596,0.4827586206896551
3051,16,0,0,3,8.052228766803253,24,0,1,1,1,1,0,1.1162284613450342,4.0,Female,Caucasian,Bachelor,Low,A,3,4,8.013057191700813,1,0.2790571153362585,0.403021331147932,0.8275862068965517
3052,17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,3.2011819553323124,1.0,Male,Caucasian,High School,Moderate,D,1,3,6.451512785567601,0,0.8002954888330781,0.8912730249563688,0.2068965517241379
3053,16,1,0,1,7.678977885259453,27,0,1,0,0,0,0,0.1005921480894177,4.0,Male,Caucasian,High School,Low,A,0,2,1.9197444713148633,1,0.0251480370223544,0.3843373354676719,0.9310344827586208
3054,18,0,3,2,14.736336636594004,4,1,1,1,0,0,0,3.0171336823913077,1.0,Female,Other,Some College,Low,D,1,3,8.684084159148501,0,0.7542834205978269,0.7376108759844333,0.1379310344827586
3055,17,1,0,1,9.518844350954485,14,0,3,1,1,0,0,2.220548508939325,3.0,Male,Caucasian,High School,High,B,2,4,6.379711087738621,0,0.5551371272348312,0.476436400190892,0.4827586206896551
3056,17,0,2,4,2.45166313014366,19,0,2,1,0,0,1,1.1110684623439582,4.0,Female,Asian,Higher,Moderate,A,2,6,4.612915782535915,1,0.2777671155859895,0.122671171679972,0.6551724137931034
3057,16,1,0,3,18.55868402474043,27,0,2,0,1,0,0,0.9918923912020086,4.0,Male,Caucasian,Bachelor,Moderate,A,1,5,6.639671006185107,1,0.2479730978005021,0.9289479246558128,0.9310344827586208
3058,17,0,2,1,9.081931867550733,19,0,2,0,0,0,0,1.175347658120809,4.0,Female,Asian,High School,Moderate,A,0,3,2.270482966887683,1,0.2938369145302023,0.4545656656361513,0.6551724137931034
3059,16,1,0,1,14.689740806448071,14,1,0,1,0,0,0,2.2925396421337085,3.0,Male,Caucasian,High School,,B,1,1,8.672435201612018,0,0.5731349105334271,0.7352784065055566,0.4827586206896551
3060,17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,2.2942213571902887,3.0,Male,African American,,High,B,1,3,3.835869072156461,0,0.5735553392975722,0.3675429735728102,0.3103448275862069
3061,15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1,0.3699206268971446,4.0,Female,Asian,Bachelor,Moderate,A,1,5,2.0944043928811733,1,0.0924801567242861,0.0188496934891642,0.7931034482758621
3062,16,1,2,1,2.010607173836718,25,0,2,1,1,0,0,0.6657412071192984,4.0,Male,Asian,High School,Moderate,A,2,3,4.502651793459179,1,0.1664353017798246,0.1005930253449717,0.8620689655172413
3063,17,0,2,2,9.924389589798489,28,1,4,0,0,0,0,0.7289188138326557,4.0,Female,Asian,Some College,Very High,A,0,6,5.481097397449622,1,0.1822297034581639,0.496736969768575,0.9655172413793104
3064,18,0,0,2,13.799287142527248,25,0,2,0,0,1,0,1.010198033751084,4.0,Female,Caucasian,Some College,Moderate,A,1,4,5.449821785631812,1,0.252549508437771,0.6907045468502082,0.8620689655172413
3065,17,0,1,2,6.694706531585581,13,0,3,0,0,0,0,1.8298105464885008,4.0,Female,African American,Some College,High,A,0,5,1.6736766328963952,1,0.4574526366221252,0.3350671994021303,0.4482758620689655
3066,18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,0.940947219838506,4.0,Female,Caucasian,,Moderate,A,1,2,5.477442295888252,1,0.2352368049596265,0.696234998563366,0.8620689655172413
3067,18,0,0,1,13.97271178863912,25,0,3,1,0,0,0,1.1528666911541523,4.0,Female,Caucasian,High School,High,A,1,4,5.49317794715978,1,0.2882166727885381,0.6993857462767248,0.8620689655172413
3068,15,1,1,3,14.078718146556618,9,1,3,1,0,0,0,3.030196982539537,1.0,Male,African American,Bachelor,High,D,1,6,8.519679536639154,0,0.7575492456348842,0.7046921566064702,0.3103448275862069
3069,16,1,0,3,9.850437080410169,16,0,1,1,0,0,0,1.7570919535414902,4.0,Male,Caucasian,Bachelor,Low,A,1,4,4.462609270102542,1,0.4392729883853725,0.4930350940750982,0.5517241379310345
3070,17,0,1,2,18.29772300243008,20,1,3,0,0,1,0,1.966123442653016,4.0,Female,African American,Some College,High,A,1,5,9.57443075060752,1,0.491530860663254,0.9158848754986448,0.6896551724137931
3071,15,1,3,0,9.783930359612311,13,0,0,0,0,0,1,1.301643735879369,4.0,Male,Other,,,A,1,0,4.445982589903078,1,0.3254109339698423,0.489705935738068,0.4482758620689655
3072,17,0,0,1,9.005303869932764,1,1,4,0,1,1,0,3.772896608478867,0.0,Female,Caucasian,High School,Very High,F,2,5,9.25132596748319,0,0.9432241521197168,0.4507298617646121,0.0344827586206896
3073,18,1,1,2,3.98761638021254,15,1,2,0,1,1,0,1.922165909079572,4.0,Male,African American,Some College,Moderate,A,2,4,7.996904095053135,1,0.480541477269893,0.1995571090170036,0.5172413793103449
3074,16,1,0,1,6.15310174712673,12,0,3,0,0,0,0,1.789036775909554,4.0,Male,Caucasian,High School,High,A,0,4,1.5382754367816824,1,0.4472591939773885,0.3079558328826921,0.4137931034482758
3075,17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,0.6329881184701,4.0,Male,Caucasian,Bachelor,Moderate,A,2,5,4.211672462591517,1,0.158247029617525,0.042330266114613,0.896551724137931
3076,17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,2.8504352924310816,2.0,Male,Caucasian,Some College,High,C,2,5,7.167676468080851,0,0.7126088231077704,0.6342106211289995,0.2758620689655172
3077,18,0,3,0,4.970714878541857,6,0,4,0,0,0,0,2.684821286526617,2.0,Female,Other,,Very High,C,0,4,1.2426787196354645,0,0.6712053216316543,0.2487685349085716,0.2068965517241379
3078,17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,1.899340250146643,4.0,Female,Asian,Bachelor,High,A,1,6,3.5207762724273257,1,0.4748350625366607,0.3044519771398453,0.5172413793103449
3079,17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,2.4543067018642812,3.0,Male,Other,Higher,Low,B,1,5,5.854072608321606,0,0.6135766754660703,0.7716476443575759,0.3103448275862069
3080,18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,1.2083322825671698,4.0,Male,Other,,Moderate,A,1,2,6.636105915807269,1,0.3020830706417924,0.3275444188755945,0.7931034482758621
3081,15,0,0,2,4.8439178402628436,21,0,2,0,1,0,0,1.5269160461968396,4.0,Female,Caucasian,Some College,Moderate,A,1,4,3.210979460065711,1,0.3817290115492099,0.2424213956716162,0.7241379310344828
3082,18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,2.6867167544354524,2.0,Male,Caucasian,High School,Moderate,C,1,3,5.845288745668529,0,0.6716791886088631,0.1691991843820078,0.2758620689655172
3083,15,0,1,1,15.497168043639116,21,0,2,0,0,1,0,1.1307853592581485,4.0,Female,African American,High School,Moderate,A,1,3,5.8742920109097785,1,0.2826963398145371,0.7756961731010563,0.7241379310344828
3084,16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,0.7411030550092116,4.0,Female,Caucasian,High School,Moderate,A,0,3,0.6485312899501344,1,0.1852757637523029,0.1298024607895942,0.7586206896551724
3085,15,0,0,2,9.07507520500707,6,1,2,0,0,1,0,2.8934002946535644,2.0,Female,Caucasian,Some College,Moderate,C,1,4,7.268768801251768,0,0.7233500736633911,0.4542224384404997,0.2068965517241379
3086,15,1,0,4,10.138602321543887,15,0,1,1,0,0,0,1.3763806884640657,4.0,Male,Caucasian,Higher,Low,A,1,5,4.534650580385972,1,0.3440951721160164,0.5074599176636574,0.5172413793103449
3087,16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,1.935602560783459,4.0,Female,African American,Some College,Moderate,A,0,4,3.436949563428573,0,0.4839006401958647,0.6881271432224293,0.2758620689655172
3088,15,1,1,0,12.665669646659907,26,1,1,0,1,1,0,1.0583113523259429,4.0,Male,African American,,Low,A,2,1,10.166417411664977,1,0.2645778380814857,0.6339585204021309,0.896551724137931
3089,18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,1.230428755834961,4.0,Female,Caucasian,Some College,Low,A,1,3,9.053603364725872,1,0.3076071889587402,0.8115996656395287,0.7931034482758621
3090,15,1,0,1,0.895028678524763,28,0,3,1,0,0,0,0.1470688699977313,4.0,Male,Caucasian,High School,High,A,1,4,2.223757169631191,1,0.0367672174994328,0.0447499856683093,0.9655172413793104
3091,16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,1.1696905137872946,4.0,Male,African American,Bachelor,,A,2,3,5.482203623896986,1,0.2924226284468236,0.2967285799916729,0.5517241379310345
3092,18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0,1.016215042238629,4.0,Male,African American,Some College,Moderate,A,0,4,1.4006705938768986,1,0.2540537605596572,0.280403230410254,0.6551724137931034
3093,16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0,2.5210277348652257,2.0,Female,Caucasian,High School,Moderate,C,2,3,4.730084527960541,0,0.6302569337163064,0.1461318566146792,0.2068965517241379
3094,16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,2.0278419222415676,3.0,Female,Asian,High School,Moderate,B,0,3,1.4458912692822157,0,0.5069604805603919,0.2894577612441724,0.3448275862068966
3095,17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,2.6709475543243455,2.0,Male,Caucasian,Some College,High,C,1,5,3.548826570714517,0,0.6677368885810864,0.3100684852628558,0.2413793103448275
3096,17,1,0,1,10.437689238549568,6,0,2,0,1,0,0,2.8728793655039593,2.0,Male,Caucasian,High School,Moderate,C,1,3,4.609422309637392,0,0.7182198413759898,0.5224314527401277,0.2068965517241379
3097,16,1,2,2,13.27408957852512,27,1,1,0,1,0,0,1.0296486453677298,4.0,Male,Asian,Some College,Low,A,1,3,8.31852239463128,1,0.2574121613419324,0.6644144843150246,0.9310344827586208
3098,16,0,1,1,7.622010272236281,18,1,3,0,0,0,0,1.757497312769606,4.0,Female,African American,High School,High,A,0,4,4.90550256805907,1,0.4393743281924015,0.3814856807542596,0.6206896551724138
3099,16,0,0,1,14.389404626267623,19,0,4,1,1,0,0,1.895283343248585,4.0,Female,Caucasian,High School,Very High,A,2,5,7.597351156566906,1,0.4738208358121462,0.720244336472265,0.6551724137931034
3100,17,0,1,2,6.7233067715915995,11,0,0,1,1,0,1,2.035367286041147,3.0,Female,African American,Some College,,B,3,2,7.6808266928979,0,0.5088418215102868,0.3364988551252639,0.3793103448275862
3101,17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,2.053147894166025,3.0,Female,African American,Bachelor,Moderate,B,0,5,1.4514183865738015,0,0.5132869735415062,0.2905644553280353,0.2068965517241379
3102,15,1,2,3,10.823761117140489,7,0,2,0,0,0,0,2.329719254270638,3.0,Male,Asian,Bachelor,Moderate,B,0,5,2.705940279285122,0,0.5824298135676595,0.5417572351254968,0.2413793103448275
3103,15,1,2,1,0.4743272061158121,6,0,1,0,1,0,0,1.7562115530004156,4.0,Male,Asian,High School,Low,A,1,2,2.118581801528953,0,0.4390528882501039,0.0236907333481095,0.2068965517241379
3104,16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,2.8273429543273716,2.0,Female,African American,High School,Moderate,C,3,3,6.398945618170002,0,0.7068357385818429,0.079827949339203,0.1724137931034483
3105,18,0,0,1,8.359390871730541,24,0,3,0,0,0,0,0.6937125121602848,4.0,Female,Caucasian,High School,High,A,0,4,2.0898477179326354,1,0.1734281280400712,0.4183970897204609,0.8275862068965517
3106,18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,2.953961921722677,2.0,Male,Caucasian,Some College,Low,C,1,3,9.714563556958783,0,0.7384904804306692,0.9439436518123182,0.2758620689655172
3107,17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,0.9894684413187074,4.0,Female,Caucasian,Some College,Very High,A,0,6,6.607558899217118,1,0.2473671103296768,0.7222882316538966,0.896551724137931
3108,17,0,0,3,1.762531390011155,12,1,2,0,1,0,0,2.1370681063433614,3.0,Female,Caucasian,Bachelor,Moderate,B,1,5,5.440632847502789,0,0.5342670265858404,0.0881749786569023,0.4137931034482758
3109,17,0,1,3,16.926360255617475,6,0,2,1,1,0,0,3.03210533252155,1.0,Female,African American,Bachelor,Moderate,D,2,5,8.231590063904369,0,0.7580263331303875,0.8472379227264527,0.2068965517241379
3110,16,0,1,1,14.64601541216362,7,0,3,1,0,0,0,2.804363175110951,2.0,Female,African American,High School,High,C,1,4,5.661503853040905,0,0.7010907937777378,0.7330896237904313,0.2413793103448275
3111,18,0,0,2,12.218930514053064,21,0,0,0,0,0,0,0.6128025023431376,4.0,Female,Caucasian,Some College,,A,0,2,3.054732628513266,1,0.1532006255857844,0.6115958886266719,0.7241379310344828
3112,15,0,0,3,16.405859212183547,16,1,2,0,1,0,0,2.202232939648992,3.0,Female,Caucasian,Bachelor,Moderate,B,1,5,9.101464803045886,0,0.550558234912248,0.821182956139725,0.5517241379310345
3113,16,1,0,3,8.082196954859143,16,0,2,0,0,0,0,1.4102620381944773,4.0,Male,Caucasian,Bachelor,Moderate,A,0,5,2.0205492387147856,1,0.3525655095486193,0.4045214628927401,0.5517241379310345
3114,15,0,0,0,4.430021017077054,15,0,2,0,1,0,0,1.4414095429135232,4.0,Female,Caucasian,,Moderate,A,1,2,3.1075052542692636,1,0.3603523857283808,0.2217027668917155,0.5172413793103449
3115,15,0,2,1,10.240467782175187,21,0,2,1,0,0,1,1.2335870210314048,4.0,Female,Asian,High School,Moderate,A,2,3,6.560116945543797,1,0.3083967552578512,0.5125590451420197,0.7241379310344828
3116,16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,2.7905751470187807,2.0,Male,Caucasian,Some College,,C,0,2,2.744208777967369,0,0.6976437867546952,0.5494197323832318,0.0344827586206896
3117,15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,0.3785436345391653,4.0,Male,African American,High School,Low,A,0,2,2.691631860049561,1,0.0946359086347913,0.5388922619248137,1.0
3118,18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,2.1728123218250155,3.0,Male,Other,High School,Low,B,1,2,4.825368957400526,0,0.5432030804562539,0.565670426132876,0.2413793103448275
3119,15,0,0,0,18.974098364783615,16,0,4,1,1,0,0,2.3916876827143443,3.0,Female,Caucasian,,Very High,B,2,4,8.743524591195904,0,0.5979219206785861,0.949742516493834,0.5517241379310345
3120,18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,1.7831074672235316,4.0,Male,Caucasian,Some College,,A,1,2,6.511228115481157,1,0.4457768668058829,0.9032298188590164,0.4137931034482758
